CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
200,1,Manhattan,020000,1020000,E,MN11,Central Harlem South,3803,6753.23258857000,1391141.25447000004
119,3,Brooklyn,011900,3011900,E,BK37,Park Slope-Gowanus,4005,15289.24688050000,7726956.10462999996
75,3,Brooklyn,007500,3007500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7513.20773243000,3053102.18968999991
317,4,Queens,031700,4031700,I,QN72,Steinway,4101,15123.93047190000,7587313.61890000012
610,4,Queens,061000,4061000,I,QN33,Cambria Heights,4105,6504.37258585000,2615814.65369000006
612,4,Queens,061200,4061200,I,QN33,Cambria Heights,4105,7090.02975191000,2833844.41828999994
161,1,Manhattan,016100,1016100,I,MN12,Upper West Side,3806,5717.90553097000,1676876.09449999989
28,2,Bronx,002800,2002800,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,9172.55324840000,4715453.73063999973
50.01,2,Bronx,005001,2005001,E,BX55,Soundview-Bruckner,3709,4206.12137023000,1053604.11871000007
145,1,Manhattan,014500,1014500,I,MN14,Lincoln Square,3806,5830.70722572000,1897994.07269999990
149,1,Manhattan,014900,1014900,I,MN14,Lincoln Square,3806,5690.75644551000,1880349.89293000009
589,3,Brooklyn,058900,3058900,I,BK76,Greenpoint,4001,12072.31983810000,4572917.94199999981
169,4,Queens,016900,4016900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7382.07553181000,2485167.58508000011
46,2,Bronx,004600,2004600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,5224.60188981000,1432044.17204000009
343,3,Brooklyn,034300,3034300,E,BK61,Crown Heights North,4006,5689.14833859000,1745164.16843000008
345,3,Brooklyn,034500,3034500,E,BK61,Crown Heights North,4006,5684.44614757000,1759937.39629999991
92,3,Brooklyn,009200,3009200,E,BK34,Sunset Park East,4012,4679.94541104000,1218874.14861000003
112,3,Brooklyn,011200,3011200,E,BK34,Sunset Park East,4012,5459.47214561000,1843970.92944999994
83,1,Manhattan,008300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5681.48405145000,1872963.08135999995
409,3,Brooklyn,040900,3040900,E,BK77,Bushwick North,4002,5396.79476796000,1866462.18983000005
411,3,Brooklyn,041100,3041100,E,BK78,Bushwick South,4002,4993.46439470000,1458445.80358999991
77,1,Manhattan,007700,1007700,I,MN23,West Village,3810,5763.59948202000,1923623.85057000001
79,1,Manhattan,007900,1007900,I,MN23,West Village,3810,10795.86288130000,2979434.12472999981
310,2,Bronx,031000,2031000,I,BX31,Allerton-Pelham Gardens,3704,10741.01130680000,6834236.08141000010
71,3,Brooklyn,007100,3007100,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5816.04661960000,1840258.52900000010
127,3,Brooklyn,012700,3012700,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5308.96767079000,1759470.55171000003
286,3,Brooklyn,028600,3028600,E,BK27,Bath Beach,4017,6844.90340968000,1901157.60394999990
292,3,Brooklyn,029200,3029200,E,BK27,Bath Beach,4017,7236.87115081000,2183596.16240999987
916.01,4,Queens,091601,4091601,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,48389.70742000000,47033908.61800000072
916.02,4,Queens,091602,4091602,I,QN99,park-cemetery-etc-Queens,4114,17640.25471020000,13689745.65039999969
160,2,Bronx,016000,2016000,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,17368.21751090000,5532323.40954999998
274.02,2,Bronx,027402,2027402,I,BX10,Pelham Bay-Country Club-City Island,3703,27557.51715900000,5746687.34748999961
10.02,1,Manhattan,001002,1001002,E,MN28,Lower East Side,3809,6315.12014782000,2225016.07928000018
22.01,1,Manhattan,002201,1002201,E,MN28,Lower East Side,3809,5779.06250127000,1740173.73753999989
122,5,Staten Island,012200,5012200,I,SI45,New Dorp-Midland Beach,3902,12098.50275750000,8917017.87072999962
508.03,3,Brooklyn,050803,3050803,E,BK42,Flatbush,4015,3257.53439763000,602995.58309700002
508.04,3,Brooklyn,050804,3050804,E,BK42,Flatbush,4015,4305.94786918000,1110945.63245999999
394,3,Brooklyn,039400,3039400,E,BK25,Homecrest,4016,7000.16509847000,2067691.42497000005
414.02,3,Brooklyn,041402,3041402,I,BK25,Homecrest,4016,5695.76627583000,1659482.22560000001
416,3,Brooklyn,041600,3041600,E,BK25,Homecrest,4016,6169.28079829000,1749784.70103000011
934,3,Brooklyn,093400,3093400,I,BK96,Rugby-Remsen Village,4010,7249.88034714000,1913351.79808000010
936,3,Brooklyn,093600,3093600,I,BK96,Rugby-Remsen Village,4010,7495.43506943000,1777167.94139000005
946,3,Brooklyn,094600,3094600,I,BK96,Rugby-Remsen Village,4010,8936.66437958000,3111144.01053000009
478,4,Queens,047800,4047800,I,QN06,Jamaica Estates-Holliswood,4106,14624.67277350000,7028450.21171000041
482,4,Queens,048200,4048200,I,QN07,Hollis,4112,6546.12324657000,2454003.41844000015
285.02,3,Brooklyn,028502,3028502,E,BK35,Stuyvesant Heights,4003,4775.42122212000,1290359.38575999998
13,3,Brooklyn,001300,3001300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7513.00148438000,3138437.81004999997
61,4,Queens,006100,4006100,I,QN70,Astoria,4101,6183.31805445000,2099309.38185000001
63,4,Queens,006300,4006300,E,QN70,Astoria,4101,6353.77785558000,2287276.55140000023
1385.01,4,Queens,138501,4138501,I,QN42,Oakland Gardens,4104,14620.43579590000,11199226.34730000049
164,1,Manhattan,016400,1016400,E,MN33,East Harlem South,3804,5536.33637025000,1911374.28031999990
243.01,1,Manhattan,024301,1024301,E,MN36,Washington Heights South,3801,4730.33223179000,1131945.15730999992
696.01,3,Brooklyn,069601,3069601,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,10368.01050080000,4568655.88420999981
720,3,Brooklyn,072000,3072000,I,BK58,Flatlands,4009,6664.51607963000,1701872.03359999997
722,3,Brooklyn,072200,3072200,I,BK58,Flatlands,4009,8425.52783073000,2769417.68807000015
950,3,Brooklyn,095000,3095000,I,BK50,Canarsie,4009,7974.17493835000,2612163.85301000020
93,1,Manhattan,009300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5740.87664907000,1929507.02838000003
992,4,Queens,099200,4099200,E,QN12,Hammels-Arverne-Edgemere,4114,15225.10922810000,6270476.51872999966
227,1,Manhattan,022700,1022700,E,MN04,Hamilton Heights,3802,5486.85518689000,1621656.25251000002
259,1,Manhattan,025900,1025900,E,MN03,Central Harlem North-Polo Grounds,3803,5513.21506637000,812329.67365200003
330,4,Queens,033000,4033000,I,QN02,Springfield Gardens North,4112,15095.32624560000,8812000.37250999920
838,4,Queens,083800,4083800,I,QN55,South Ozone Park,4113,10555.32328020000,5332408.37401999999
840,4,Queens,084000,4084000,I,QN55,South Ozone Park,4113,11400.17292850000,6120455.20029000007
174.01,1,Manhattan,017401,1017401,E,MN33,East Harlem South,3804,4175.26567237000,1086638.95421999996
174.02,1,Manhattan,017402,1017402,E,MN33,East Harlem South,3804,3109.68361398000,547579.18017599999
186,1,Manhattan,018600,1018600,E,MN11,Central Harlem South,3803,4621.74056156000,1311722.28720999998
385,2,Bronx,038500,2038500,E,BX01,Claremont-Bathgate,3705,7631.43326169000,2053030.26551000006
237.02,2,Bronx,023702,2023702,E,BX05,Bedford Park-Fordham North,3706,3384.18686185000,515656.52231600002
251,2,Bronx,025100,2025100,E,BX36,University Heights-Morris Heights,3707,6285.45935446000,2251831.16250000009
253,2,Bronx,025300,2025300,E,BX30,Kingsbridge Heights,3706,5424.47008673000,1341945.22708999994
255,2,Bronx,025500,2025500,E,BX30,Kingsbridge Heights,3706,6686.80567609000,1809453.74386999989
269,2,Bronx,026900,2026900,E,BX30,Kingsbridge Heights,3706,12020.39672640000,4243056.15653000027
429.01,2,Bronx,042901,2042901,E,BX43,Norwood,3706,6473.86026633000,1105150.73130999994
431,2,Bronx,043100,2043100,E,BX43,Norwood,3706,10552.32649520000,2322682.93666000012
215,1,Manhattan,021500,1021500,E,MN03,Central Harlem North-Polo Grounds,3803,5034.47108056000,750499.53705299995
217.03,1,Manhattan,021703,1021703,I,MN06,Manhattanville,3802,9371.05778059000,3377609.42676999979
80,1,Manhattan,008000,1008000,I,MN20,Murray Hill-Kips Bay,3808,5682.15347346000,1855976.71050000004
464,4,Queens,046400,4046400,I,QN06,Jamaica Estates-Holliswood,4106,9620.31812059000,2430135.78453999991
1277,4,Queens,127700,4127700,I,QN06,Jamaica Estates-Holliswood,4106,14169.19882670000,11606255.93080000021
500,3,Brooklyn,050000,3050000,E,BK40,Windsor Terrace,4012,6705.29865063000,2138306.15799000021
243,3,Brooklyn,024300,3024300,E,BK75,Bedford,4003,5291.71649861000,1661539.49007000006
85,4,Queens,008500,4008500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,11148.21762940000,2943519.05417999998
43,4,Queens,004300,4004300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,6406.51031855000,1840353.43693999993
934.02,4,Queens,093402,4093402,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,9419.99072102000,4260316.99923999980
938,4,Queens,093800,4093800,E,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,13387.75894360000,8699696.12893999927
251,3,Brooklyn,025100,3025100,E,BK75,Bedford,4003,5079.93101936000,1490422.81951999990
265,3,Brooklyn,026500,3026500,E,BK75,Bedford,4003,5341.61806736000,1718284.14699000004
373,2,Bronx,037300,2037300,E,BX17,East Tremont,3705,7219.74207936000,1864932.65553000011
391,2,Bronx,039100,2039100,E,BX06,Belmont,3705,5889.79622603000,2213814.26953999978
51,3,Brooklyn,005100,3005100,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,6004.49866682000,1950312.99001999991
1093,4,Queens,109300,4109300,I,QN46,Bayside-Bayside Hills,4104,18920.59856540000,11540422.11669999920
1097,4,Queens,109700,4109700,I,QN46,Bayside-Bayside Hills,4104,11304.51777120000,4751919.60010000039
69,1,Manhattan,006900,1006900,I,MN23,West Village,3810,7534.92873816000,2350820.93194000004
75,1,Manhattan,007500,1007500,I,MN23,West Village,3810,7698.71806865000,1777784.90578999999
88,1,Manhattan,008800,1008800,I,MN19,Turtle Bay-East Midtown,3808,5580.27671576000,1946103.25301999995
90,1,Manhattan,009000,1009000,I,MN19,Turtle Bay-East Midtown,3808,5527.20982656000,1906164.21271000011
682,4,Queens,068200,4068200,I,QN66,Laurelton,4105,7239.27951354000,2492489.85686999978
31,1,Manhattan,003100,1003100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,7779.85688342000,2207846.69189999998
15.01,1,Manhattan,001501,1001501,I,MN25,Battery Park City-Lower Manhattan,3810,9130.69822227000,2814991.37215999980
29,1,Manhattan,002900,1002900,E,MN27,Chinatown,3809,8980.46411134000,3012226.07714999979
18,5,Staten Island,001800,5001800,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,14931.83518400000,9854411.35280999914
20.01,5,Staten Island,002001,5002001,I,SI37,Stapleton-Rosebank,3903,11053.70271060000,5335494.02983000036
181,3,Brooklyn,018100,3018100,I,BK68,Fort Greene,4004,5495.10739713000,1823380.08294000011
78,1,Manhattan,007800,1007800,I,MN20,Murray Hill-Kips Bay,3808,5546.86732780000,1912109.70601000008
846.01,4,Queens,084601,4084601,I,QN55,South Ozone Park,4113,10337.87748310000,3581020.93549000006
71,1,Manhattan,007100,1007100,I,MN23,West Village,3810,6601.03446643000,1775750.86332000000
73,1,Manhattan,007300,1007300,I,MN23,West Village,3810,5755.81535860000,1779102.65996000008
1291.02,4,Queens,129102,4129102,I,QN42,Oakland Gardens,4104,16067.61687310000,10935400.77610000037
749,4,Queens,074900,4074900,I,QN17,Forest Hills,4108,7949.79091569000,3856288.08960000006
769.01,4,Queens,076901,4076901,I,QN17,Forest Hills,4108,7581.99508879000,1931642.73182999995
3,5,Staten Island,000300,5000300,E,SI22,West New Brighton-New Brighton-St. George,3903,16907.24631100000,4119509.74373000022
426,2,Bronx,042600,2042600,I,BX62,Woodlawn-Wakefield,3702,11165.01497600000,5473783.65954999998
1034,3,Brooklyn,103400,3103400,E,BK50,Canarsie,4009,12039.15720410000,6209916.24442000035
696.02,3,Brooklyn,069602,3069602,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,17870.25833630000,7849151.44682999980
93,2,Bronx,009300,2009300,E,BX27,Hunts Point,3710,34426.50602110000,25297302.36430000141
117,2,Bronx,011700,2011700,E,BX27,Hunts Point,3710,17843.75566300000,14905907.65120000020
1180,3,Brooklyn,118000,3118000,I,BK99,park-cemetery-etc-Brooklyn,4008,15869.68627510000,8097140.97649999987
334.02,4,Queens,033402,4033402,E,QN02,Springfield Gardens North,4112,12442.87961330000,8160746.67851999961
208.04,5,Staten Island,020804,5020804,I,SI32,Rossville-Woodrow,3901,16137.21032350000,14324565.04990000091
273.02,5,Staten Island,027302,5027302,I,SI05,New Springville-Bloomfield-Travis,3902,15345.89179450000,11004118.35459999926
945,4,Queens,094500,4094500,I,QN49,Whitestone,4103,26726.47777010000,16426084.67899999954
319,2,Bronx,031900,2031900,E,BX22,North Riverdale-Fieldston-Riverdale,3701,7143.91320050000,2381881.92054999992
545,3,Brooklyn,054500,3054500,E,BK72,Williamsburg,4001,5308.78445765000,1802063.34880000004
59,3,Brooklyn,005900,3005900,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10119.27219150000,3852486.96185000008
33,3,Brooklyn,003300,3003300,I,BK68,Fort Greene,4004,6435.56479397000,1773329.14492000011
213.03,1,Manhattan,021303,1021303,E,MN06,Manhattanville,3802,7253.73058814000,1650328.22328000003
998,3,Brooklyn,099800,3099800,I,BK50,Canarsie,4009,13365.09274640000,4560610.50882999972
1028,3,Brooklyn,102800,3102800,I,BK50,Canarsie,4009,14221.91637510000,8910308.38777000085
37,3,Brooklyn,003700,3003700,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7325.29310644000,1805697.82630999992
39,3,Brooklyn,003900,3003900,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5101.74992817000,1681241.46987999999
174,3,Brooklyn,017400,3017400,E,BK27,Bath Beach,4017,5995.85312016000,1798223.91729000001
176,3,Brooklyn,017600,3017600,E,BK27,Bath Beach,4017,5460.46691574000,1436666.98083000001
43,1,Manhattan,004300,1004300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5090.41973675000,1605585.14064000011
38,1,Manhattan,003800,1003800,I,MN22,East Village,3809,5841.82290128000,2180883.67570000002
55.02,1,Manhattan,005502,1005502,I,MN23,West Village,3810,4547.01577449000,1243017.21891000005
57,1,Manhattan,005700,1005700,I,MN23,West Village,3810,4745.95013339000,1155301.61546000000
36.01,1,Manhattan,003601,1003601,E,MN27,Chinatown,3809,4185.59230411000,1068027.19907000009
36.02,1,Manhattan,003602,1003602,I,MN22,East Village,3809,4076.24984556000,961070.46381300001
18,1,Manhattan,001800,1001800,E,MN27,Chinatown,3809,6391.98603669000,2399206.23196000000
41,1,Manhattan,004100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5913.93481185000,2058682.51199000003
86.02,1,Manhattan,008602,1008602,I,MN19,Turtle Bay-East Midtown,3808,5003.03134508000,1075371.26267999993
1399,4,Queens,139900,4139900,I,QN46,Bayside-Bayside Hills,4104,8227.89727196000,3968601.40969000012
1441,4,Queens,144100,4144100,I,QN46,Bayside-Bayside Hills,4104,8947.04407852000,3627719.91424999991
15,3,Brooklyn,001500,3001500,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,9621.61772539000,3310755.64742999990
31,3,Brooklyn,003100,3003100,I,BK68,Fort Greene,4004,7677.11418739000,3103363.93422000017
334.01,4,Queens,033401,4033401,I,QN08,St. Albans,4112,10725.35206510000,6034825.01283000037
132.03,5,Staten Island,013203,5013203,I,SI54,Great Kills,3901,15188.23496550000,11116096.74699999951
357,3,Brooklyn,035700,3035700,E,BK61,Crown Heights North,4006,6564.45740195000,1967030.99701000005
359,3,Brooklyn,035900,3035900,E,BK61,Crown Heights North,4006,6551.10072541000,1952759.84834000003
141,2,Bronx,014100,2014100,E,BX35,Morrisania-Melrose,3705,6841.72298460000,1907232.43776999996
185,2,Bronx,018500,2018500,E,BX35,Morrisania-Melrose,3705,10321.29692720000,4434780.53983000014
71,2,Bronx,007100,2007100,E,BX34,Melrose South-Mott Haven North,3710,8622.34053373000,2843661.98724999977
184,2,Bronx,018400,2018400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9097.85671059000,4814309.84482999984
164,2,Bronx,016400,2016400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5508.37719617000,1768563.77377999993
274.01,2,Bronx,027401,2027401,I,BX10,Pelham Bay-Country Club-City Island,3703,13854.23500590000,7554415.90032000002
281,1,Manhattan,028100,1028100,I,MN35,Washington Heights North,3801,4900.26060542000,983021.49270299997
273,1,Manhattan,027300,1027300,I,MN35,Washington Heights North,3801,8400.21342650000,1901404.85950000002
275,1,Manhattan,027500,1027500,I,MN35,Washington Heights North,3801,11146.55592370000,2947641.60774999997
39,5,Staten Island,003900,5003900,I,SI08,Grymes Hill-Clifton-Fox Hills,3903,11532.19979170000,6292489.54255000036
281,3,Brooklyn,028100,3028100,E,BK35,Stuyvesant Heights,4003,5389.33836772000,1743468.12422000011
458,2,Bronx,045800,2045800,E,BX03,Eastchester-Edenwald-Baychester,3702,6478.78690257000,2582516.41853999998
460,2,Bronx,046000,2046000,E,BX03,Eastchester-Edenwald-Baychester,3702,7510.86105666000,3096846.37576000020
484,2,Bronx,048400,2048400,I,BX03,Eastchester-Edenwald-Baychester,3702,12428.18352120000,7465667.12854999956
449.01,2,Bronx,044901,2044901,I,BX62,Woodlawn-Wakefield,3702,5633.38894347000,1706515.52001000009
449.02,2,Bronx,044902,2044902,I,BX62,Woodlawn-Wakefield,3702,5935.01713805000,1681787.24135000003
511,4,Queens,051100,4051100,I,QN30,Maspeth,4110,9403.42109763000,3048433.87098000012
515,4,Queens,051500,4051500,I,QN30,Maspeth,4110,7995.60632375000,2419091.93147000019
238.02,1,Manhattan,023802,1023802,I,MN31,Lenox Hill-Roosevelt Island,3805,10123.65435650000,2699017.05404999992
254,4,Queens,025400,4025400,E,QN01,South Jamaica,4112,12208.47726230000,6798492.07215000037
14.02,1,Manhattan,001402,1001402,E,MN28,Lower East Side,3809,4459.15601746000,1226206.04787999997
86.01,1,Manhattan,008601,1008601,I,MN19,Turtle Bay-East Midtown,3808,6332.85089630000,1221384.83603999997
446.01,4,Queens,044601,4044601,E,QN61,Jamaica,4112,6255.70649531000,2419638.94694999978
460,4,Queens,046000,4046000,E,QN61,Jamaica,4112,6262.82403469000,2381695.31834999984
212,4,Queens,021200,4021200,E,QN61,Jamaica,4112,8201.87527800000,2536195.91807000013
240,4,Queens,024000,4024000,E,QN61,Jamaica,4112,8002.03060611000,2901925.95983000007
137,4,Queens,013700,4013700,I,QN72,Steinway,4101,7877.75130445000,2152435.38852000004
141,4,Queens,014100,4014100,E,QN70,Astoria,4101,6503.53456364000,1841206.04921000008
69,4,Queens,006900,4006900,E,QN71,Old Astoria,4101,6617.18773863000,2266843.26354000019
71,4,Queens,007100,4007100,I,QN71,Old Astoria,4101,8689.48383815000,2101574.64771999978
65.01,4,Queens,006501,4006501,E,QN70,Astoria,4101,5124.69106099000,1198418.18665999989
125,4,Queens,012500,4012500,I,QN72,Steinway,4101,7021.10166355000,1752217.16507000010
97,1,Manhattan,009700,1009700,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5655.11027541000,1860580.99900000007
972.03,4,Queens,097203,4097203,E,QN12,Hammels-Arverne-Edgemere,4114,32394.74588690000,14143048.04649999924
14.01,1,Manhattan,001401,1001401,I,MN28,Lower East Side,3809,5075.33241893000,1006080.80466999998
152,3,Brooklyn,015200,3015200,I,BK30,Dyker Heights,4013,8536.28961802000,2884170.95935000014
148,3,Brooklyn,014800,3014800,I,BK30,Dyker Heights,4013,5247.73128132000,1437590.90195000009
150,3,Brooklyn,015000,3015000,I,BK30,Dyker Heights,4013,5237.64100848000,1436079.87977000000
154,3,Brooklyn,015400,3015400,I,BK99,park-cemetery-etc-Brooklyn,4013,14530.43637970000,9969049.31336000003
66,1,Manhattan,006600,1006600,I,MN20,Murray Hill-Kips Bay,3808,5497.31070596000,1880429.45739000011
70,1,Manhattan,007000,1007000,I,MN20,Murray Hill-Kips Bay,3808,5538.10380030000,1908709.29658999993
58,4,Queens,005800,4005800,I,QN56,Ozone Park,4113,11933.61153170000,6432379.63465999998
62.02,4,Queens,006202,4006202,I,QN57,Lindenwood-Howard Beach,4113,30894.59228510000,12351526.73660000041
